datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count,con_feature,cheat_feature_simple,cheat_feature_robust
9/1/2011 8:00,3,0,1,1,25.42,29.545,73,8.9981,31,467,498,1,498,
9/1/2011 9:00,3,0,1,1,26.24,30.305,69,7.0015,29,178,207,1,207,
9/1/2011 10:00,3,0,1,1,27.88,31.82,61,8.9981,46,92,138,1,,
9/1/2011 11:00,3,0,1,1,29.52,33.335,51,8.9981,51,141,192,1,,
9/1/2011 12:00,3,0,1,2,29.52,33.335,51,8.9981,64,165,229,1,229,
9/1/2011 13:00,3,0,1,2,29.52,33.335,48,6.0032,50,169,219,1,219,
9/1/2011 14:00,3,0,1,3,29.52,33.335,54,16.9979,54,144,198,1,,
9/1/2011 15:00,3,0,1,1,29.52,33.335,51,8.9981,39,135,174,1,,
9/1/2011 16:00,3,0,1,1,30.34,33.335,51,12.998,55,253,308,1,308,
9/1/2011 17:00,3,0,1,1,29.52,33.335,54,16.9979,61,567,628,1,628,
9/1/2011 18:00,3,0,1,1,29.52,33.335,54,15.0013,69,462,531,1,531,
9/1/2011 19:00,3,0,1,1,28.7,32.575,58,11.0014,79,364,443,1,443,
9/1/2011 20:00,3,0,1,1,27.06,31.06,61,15.0013,33,247,280,1,280,
9/1/2011 21:00,3,0,1,2,27.06,31.06,57,12.998,17,160,177,1,,
9/1/2011 22:00,3,0,1,2,27.06,31.06,57,15.0013,34,145,179,1,,
9/1/2011 23:00,3,0,1,1,26.24,30.305,65,16.9979,15,111,126,1,,
9/2/2011 0:00,3,0,1,1,26.24,30.305,65,12.998,6,58,64,1,,
9/2/2011 1:00,3,0,1,3,25.42,29.545,73,7.0015,4,28,32,1,,
9/2/2011 2:00,3,0,1,3,25.42,29.545,73,7.0015,9,11,20,1,,
9/2/2011 3:00,3,0,1,2,24.6,28.03,83,11.0014,4,4,8,1,8,8
9/2/2011 4:00,3,0,1,1,24.6,28.03,83,6.0032,2,2,4,1,4,4
9/2/2011 5:00,3,0,1,2,,28.03,83,8.9981,0,20,20,1,,
9/2/2011 6:00,3,0,1,1,24.6,28.03,83,8.9981,3,73,76,1,,
9/2/2011 7:00,3,0,1,1,24.6,28.03,83,7.0015,6,253,259,1,259,
9/2/2011 8:00,3,0,1,1,25.42,29.545,78,12.998,22,434,456,1,456,
9/2/2011 9:00,3,0,1,2,25.42,28.79,83,7.0015,30,190,220,1,220,
9/2/2011 10:00,3,0,1,2,26.24,30.305,76,11.0014,34,106,140,1,,
9/2/2011 11:00,3,0,1,2,27.06,31.06,74,7.0015,51,141,192,1,,
9/2/2011 12:00,3,0,1,2,27.06,31.06,69,15.0013,82,178,260,1,260,
9/2/2011 13:00,3,0,1,2,27.88,31.82,65,8.9981,72,207,279,1,279,
9/2/2011 14:00,3,0,1,2,28.7,32.575,61,7.0015,75,208,283,1,283,
9/2/2011 15:00,3,0,1,2,28.7,32.575,61,16.9979,69,277,346,1,346,
9/2/2011 16:00,3,0,1,2,28.7,32.575,61,8.9981,82,299,381,1,381,
9/2/2011 17:00,3,0,1,2,27.88,31.82,65,11.0014,78,377,455,1,455,
9/2/2011 18:00,3,0,1,2,27.88,31.82,65,12.998,50,305,355,1,355,
9/2/2011 19:00,3,0,1,1,27.06,31.06,69,8.9981,67,220,287,1,287,
9/2/2011 20:00,3,0,1,1,26.24,30.305,73,,38,158,196,1,,
9/2/2011 21:00,3,0,1,2,26.24,30.305,73,6.0032,28,121,149,1,,
9/2/2011 22:00,3,0,1,2,26.24,30.305,73,11.0014,33,114,147,1,,
9/2/2011 23:00,3,0,1,2,26.24,30.305,73,11.0014,30,68,98,1,,
9/3/2011 0:00,3,0,0,2,26.24,30.305,73,7.0015,22,65,87,1,,
9/3/2011 1:00,3,0,0,2,26.24,30.305,69,16.9979,17,57,74,1,,
9/3/2011 2:00,3,0,0,2,26.24,30.305,69,15.0013,15,26,41,1,,
9/3/2011 3:00,3,0,0,1,25.42,29.545,73,11.0014,17,18,35,1,,
9/3/2011 4:00,3,0,0,1,25.42,29.545,73,11.0014,3,4,7,1,7,7
9/3/2011 5:00,3,0,0,1,25.42,30.305,69,12.998,3,9,12,1,,9
9/3/2011 6:00,3,0,0,1,25.42,29.545,73,11.0014,4,19,23,1,,
9/3/2011 7:00,3,0,0,1,25.42,29.545,73,12.998,5,33,38,1,,
9/3/2011 8:00,3,0,0,1,26.24,30.305,69,11.0014,24,65,89,1,,
9/3/2011 9:00,3,0,0,2,27.06,31.06,69,16.9979,83,118,201,1,201,
9/3/2011 10:00,3,0,0,3,27.06,31.06,65,16.9979,90,168,258,1,258,
9/3/2011 11:00,3,0,0,3,27.06,31.06,69,19.0012,66,128,194,1,,
9/3/2011 12:00,3,0,0,1,28.7,32.575,61,15.0013,97,160,257,1,257,
9/3/2011 13:00,3,0,0,1,28.7,32.575,65,15.0013,153,200,353,1,353,
9/3/2011 14:00,3,0,0,2,29.52,34.09,66,11.0014,204,176,380,1,380,
9/3/2011 15:00,3,0,0,1,29.52,34.09,70,11.0014,187,201,388,1,388,
9/3/2011 16:00,3,0,0,1,29.52,34.09,70,12.998,186,188,374,1,374,
9/3/2011 17:00,3,0,0,1,29.52,34.09,70,15.0013,170,201,371,1,371,
9/3/2011 18:00,3,0,0,1,29.52,34.09,70,11.0014,160,179,339,1,339,
9/3/2011 19:00,3,0,0,1,28.7,33.335,74,8.9981,147,148,295,1,295,
9/3/2011 20:00,3,0,0,1,28.7,33.335,79,11.0014,99,120,219,1,219,
9/3/2011 21:00,3,0,0,1,27.88,31.82,83,8.9981,71,93,164,1,,
9/3/2011 22:00,3,0,0,1,27.88,31.82,83,7.0015,66,96,162,1,,
9/3/2011 23:00,3,0,0,1,27.06,31.06,85,8.9981,46,77,123,1,,
9/4/2011 0:00,3,0,0,1,27.06,29.545,89,12.998,33,76,109,1,,
9/4/2011 1:00,3,0,0,1,27.06,30.305,83,8.9981,37,38,75,1,,
9/4/2011 2:00,3,0,0,1,27.06,30.305,83,12.998,17,43,60,1,,
9/4/2011 3:00,3,0,0,1,26.24,28.79,89,12.998,20,23,43,1,,
9/4/2011 4:00,3,0,0,1,,28.79,83,11.0014,0,4,4,1,4,4
9/4/2011 5:00,3,0,0,1,26.24,28.79,83,8.9981,1,5,6,1,6,6
9/4/2011 6:00,3,0,0,1,,28.79,84,15.0013,0,3,3,1,3,3
9/4/2011 7:00,3,0,0,1,27.06,30.305,78,12.998,10,20,30,1,,
9/4/2011 8:00,3,0,0,1,27.06,30.305,78,11.0014,21,49,70,1,,
9/4/2011 9:00,3,0,0,1,27.06,30.305,78,11.0014,87,102,189,1,,
9/4/2011 10:00,3,0,0,1,28.7,33.335,74,8.9981,150,147,297,1,297,
9/4/2011 11:00,3,0,0,1,30.34,34.85,70,11.0014,174,163,337,1,337,
9/4/2011 12:00,3,0,0,1,31.16,36.365,66,11.0014,214,221,435,1,435,
9/4/2011 13:00,3,0,0,2,31.98,37.12,62,19.0012,245,174,419,1,419,
9/4/2011 14:00,3,0,0,1,31.98,37.88,66,22.0028,205,156,361,1,361,
9/4/2011 15:00,3,0,0,1,31.98,37.88,66,19.0012,218,192,410,1,410,
9/4/2011 16:00,3,0,0,1,32.8,38.635,59,15.0013,196,141,337,1,337,
9/4/2011 17:00,3,0,0,1,31.16,36.365,66,15.0013,204,172,376,1,376,
9/4/2011 18:00,3,0,0,1,31.16,36.365,66,12.998,187,169,356,1,356,
9/4/2011 19:00,3,0,0,1,30.34,34.85,70,12.998,178,150,328,1,328,
9/4/2011 20:00,3,0,0,1,30.34,34.85,70,19.9995,104,125,229,1,229,
9/4/2011 21:00,3,0,0,1,29.52,34.85,74,16.9979,104,103,207,1,207,
9/4/2011 22:00,3,0,0,2,29.52,34.85,74,19.0012,70,85,155,1,,
9/4/2011 23:00,3,0,0,2,29.52,34.09,70,11.0014,46,58,104,1,,
9/5/2011 0:00,3,1,0,2,28.7,33.335,74,15.0013,31,66,97,1,,
9/5/2011 1:00,3,1,0,2,27.88,31.82,79,7.0015,19,35,54,1,,
9/5/2011 2:00,3,1,0,2,27.88,31.82,79,11.0014,17,22,39,1,,
9/5/2011 3:00,3,1,0,2,27.88,31.82,74,19.9995,4,12,16,1,,
9/5/2011 4:00,3,1,0,2,27.88,31.82,69,19.0012,3,5,8,1,8,8
9/5/2011 5:00,3,1,0,2,27.06,31.06,74,11.0014,2,4,6,1,6,6
9/5/2011 6:00,3,1,0,2,27.06,31.06,74,8.9981,6,5,11,1,,5
9/5/2011 7:00,3,1,0,1,27.06,31.06,74,11.0014,11,30,41,1,,
9/5/2011 8:00,3,1,0,2,27.06,30.305,78,12.998,45,56,101,1,,
9/5/2011 9:00,3,1,0,3,27.88,31.82,74,11.0014,63,89,152,1,,
9/5/2011 10:00,3,1,0,2,28.7,32.575,70,11.0014,107,137,244,1,244,
9/5/2011 11:00,3,1,0,2,28.7,33.335,74,11.0014,101,207,308,1,308,
9/5/2011 12:00,3,1,0,2,29.52,34.09,70,12.998,141,212,353,1,353,
9/5/2011 13:00,3,1,0,2,30.34,34.85,70,8.9981,154,235,389,1,389,
9/5/2011 14:00,3,1,0,1,30.34,34.85,70,11.0014,145,212,357,1,357,
9/5/2011 15:00,3,1,0,2,27.88,31.82,79,19.0012,111,142,253,1,253,
9/5/2011 16:00,3,1,0,2,27.88,31.82,79,19.0012,92,192,284,1,284,
9/5/2011 17:00,3,1,0,2,27.06,29.545,89,7.0015,37,77,114,1,,
9/5/2011 18:00,3,1,0,1,27.06,29.545,89,6.0032,31,92,123,1,,
9/5/2011 19:00,3,1,0,3,27.06,29.545,94,7.0015,52,123,175,1,,
9/5/2011 20:00,3,1,0,3,27.06,29.545,94,16.9979,26,56,82,1,,
9/5/2011 21:00,3,1,0,2,27.06,29.545,94,19.9995,20,40,60,1,,
9/5/2011 22:00,3,1,0,2,24.6,27.275,88,39.0007,15,49,64,1,,
9/5/2011 23:00,3,1,0,3,22.96,26.515,88,26.0027,3,17,20,1,,
9/6/2011 0:00,3,0,1,3,22.14,25.76,94,23.9994,1,7,8,1,8,8
9/6/2011 2:00,3,0,1,3,,25.76,94,16.9979,0,2,2,1,2,2
9/6/2011 3:00,3,0,1,3,22.14,25.76,94,19.9995,1,0,1,1,1,1
9/6/2011 4:00,3,0,1,2,22.14,25.76,94,19.9995,1,3,4,1,4,4
9/6/2011 5:00,3,0,1,3,22.14,25.76,88,23.9994,1,20,21,1,,
9/6/2011 6:00,3,0,1,2,,25.76,88,22.0028,0,72,72,1,,
9/6/2011 7:00,3,0,1,2,22.14,25.76,83,23.9994,6,166,172,1,,
9/6/2011 8:00,3,0,1,3,22.14,25.76,83,26.0027,15,349,364,1,364,
9/6/2011 9:00,3,0,1,2,22.14,25.76,81,27.9993,18,167,185,1,,
9/6/2011 10:00,3,0,1,3,22.14,25.76,83,23.9994,16,90,106,1,,
9/6/2011 11:00,3,0,1,3,22.14,25.76,83,26.0027,11,78,89,1,,
9/6/2011 12:00,3,0,1,3,22.14,25.76,83,26.0027,16,51,67,1,,
9/6/2011 13:00,3,0,1,3,22.14,25.76,88,19.9995,5,24,29,1,,
9/6/2011 14:00,3,0,1,3,22.14,25.76,88,19.0012,3,21,24,1,,
9/6/2011 15:00,3,0,1,3,22.14,25.76,94,26.0027,18,71,89,1,,
9/6/2011 16:00,3,0,1,3,22.14,25.76,94,26.0027,11,95,106,1,,
9/6/2011 17:00,3,0,1,2,22.14,25.76,88,26.0027,15,276,291,1,291,
9/6/2011 18:00,3,0,1,2,22.14,25.76,88,26.0027,22,351,373,1,373,
9/6/2011 19:00,3,0,1,2,22.14,25.76,88,27.9993,12,269,281,1,281,
9/6/2011 20:00,3,0,1,3,22.14,25.76,88,19.9995,13,150,163,1,,
9/6/2011 21:00,3,0,1,3,22.14,25.76,88,19.0012,12,109,121,1,,
9/6/2011 22:00,3,0,1,2,22.14,25.76,94,22.0028,5,79,84,1,,
9/6/2011 23:00,3,0,1,3,22.14,25.76,94,16.9979,2,56,58,1,,
9/7/2011 0:00,3,0,1,2,22.14,25.76,94,15.0013,1,12,13,1,,
9/7/2011 1:00,3,0,1,3,22.14,25.76,94,16.9979,2,3,5,1,5,5
9/7/2011 2:00,3,0,1,2,22.14,25.76,94,15.0013,2,4,6,1,6,6
9/7/2011 3:00,3,0,1,3,22.96,26.515,,8.9981,1,1,2,1,2,2
9/7/2011 4:00,3,0,1,3,,26.515,94,11.0014,0,4,4,1,4,4
9/7/2011 5:00,3,0,1,2,22.96,26.515,100,8.9981,1,15,16,1,,
9/7/2011 6:00,3,0,1,3,24.6,27.275,88,7.0015,1,74,75,1,,
9/7/2011 7:00,3,0,1,3,24.6,27.275,88,6.0032,3,83,86,1,,
9/7/2011 8:00,3,0,1,3,25.42,27.275,94,6.0032,9,319,328,1,328,
9/7/2011 9:00,3,0,1,3,24.6,27.275,88,8.9981,14,176,190,1,,
9/7/2011 10:00,3,0,1,3,24.6,27.275,88,8.9981,3,63,66,1,,
9/7/2011 11:00,3,0,1,3,24.6,25.76,,,1,9,10,1,10,10
9/7/2011 12:00,3,0,1,3,22.96,26.515,94,,1,21,22,1,,
9/7/2011 13:00,3,0,1,3,24.6,27.275,88,,2,9,11,1,,9
9/7/2011 14:00,3,0,1,3,24.6,25.76,93,,1,24,25,1,,24
9/7/2011 15:00,3,0,1,3,25.42,27.275,94,7.0015,3,55,58,1,,
9/7/2011 16:00,3,0,1,1,26.24,28.79,89,,7,137,144,1,,
9/7/2011 17:00,3,0,1,3,26.24,28.79,89,,21,264,285,1,285,
9/7/2011 18:00,3,0,1,3,26.24,28.79,89,,18,219,237,1,237,
9/7/2011 19:00,3,0,1,2,26.24,28.79,89,,14,212,226,1,226,
9/7/2011 20:00,3,0,1,3,26.24,28.79,89,6.0032,3,93,96,1,,
9/7/2011 21:00,3,0,1,3,26.24,28.79,89,6.0032,4,34,38,1,,
9/7/2011 22:00,3,0,1,3,25.42,27.275,94,11.0014,3,26,29,1,,
9/7/2011 23:00,3,0,1,3,25.42,27.275,94,12.998,3,21,24,1,,
9/8/2011 0:00,3,0,1,3,24.6,25,100,12.998,3,11,14,1,,11
9/8/2011 1:00,3,0,1,3,,27.275,94,7.0015,0,4,4,1,4,4
9/8/2011 3:00,3,0,1,3,,27.275,94,,0,2,2,1,2,2
9/8/2011 4:00,3,0,1,2,,27.275,94,6.0032,0,3,3,1,3,3
9/8/2011 5:00,3,0,1,3,25.42,27.275,94,6.0032,1,13,14,1,,13
9/8/2011 6:00,3,0,1,3,25.42,27.275,94,11.0014,1,55,56,1,,
9/8/2011 7:00,3,0,1,3,25.42,27.275,94,7.0015,7,172,179,1,,
9/8/2011 8:00,3,0,1,3,25.42,27.275,94,8.9981,7,188,195,1,,
9/8/2011 9:00,3,0,1,2,25.42,25.76,100,16.9979,4,65,69,1,,
9/8/2011 10:00,3,0,1,2,26.24,28.03,94,7.0015,8,57,65,1,,
9/8/2011 11:00,3,0,1,2,26.24,28.03,94,15.0013,16,82,98,1,,
9/8/2011 12:00,3,0,1,2,27.06,29.545,94,15.0013,17,85,102,1,,
9/8/2011 13:00,3,0,1,2,27.88,31.82,83,26.0027,14,112,126,1,,
9/8/2011 14:00,3,0,1,2,28.7,33.335,79,23.9994,15,105,120,1,,
9/8/2011 15:00,3,0,1,3,27.06,29.545,89,19.9995,24,115,139,1,,
9/8/2011 16:00,3,0,1,3,26.24,28.03,94,19.0012,5,151,156,1,,
9/8/2011 17:00,3,0,1,3,26.24,28.03,94,19.0012,11,102,113,1,,
9/8/2011 18:00,3,0,1,3,26.24,28.03,94,23.9994,2,66,68,1,,
9/8/2011 19:00,3,0,1,3,25.42,25.76,100,22.0028,1,51,52,1,,
9/8/2011 20:00,3,0,1,2,25.42,27.275,94,11.0014,6,83,89,1,,
9/8/2011 21:00,3,0,1,3,26.24,28.03,94,7.0015,6,76,82,1,,
9/8/2011 22:00,3,0,1,3,25.42,25.76,100,6.0032,5,65,70,1,,
9/8/2011 23:00,3,0,1,3,,25.76,100,6.0032,0,26,26,1,,26
9/9/2011 0:00,3,0,1,3,26.24,28.03,94,12.998,1,15,16,1,,
9/9/2011 1:00,3,0,1,2,,25.76,100,11.0014,0,8,8,1,8,8
9/9/2011 2:00,3,0,1,2,25.42,25.76,100,16.9979,1,7,8,1,8,8
9/9/2011 3:00,3,0,1,2,25.42,27.275,,16.9979,1,1,2,1,2,2
9/9/2011 4:00,3,0,1,3,,27.275,94,11.0014,0,3,3,1,3,3
9/9/2011 5:00,3,0,1,2,,27.275,94,8.9981,0,14,14,1,,14
9/9/2011 6:00,3,0,1,2,25.42,25.76,100,8.9981,3,54,57,1,,
9/9/2011 7:00,3,0,1,3,25.42,25.76,100,16.9979,4,104,108,1,,
9/9/2011 8:00,3,0,1,3,25.42,27.275,94,11.0014,12,276,288,1,288,
9/9/2011 9:00,3,0,1,3,25.42,27.275,94,11.0014,5,131,136,1,,131
9/9/2011 10:00,3,0,1,2,25.42,25.76,100,,2,27,29,1,,
9/9/2011 11:00,3,0,1,2,25.42,27.275,94,,6,66,72,1,,
9/9/2011 12:00,3,0,1,1,26.24,28.03,94,,4,71,75,1,,
9/9/2011 13:00,3,0,1,1,28.7,33.335,79,6.0032,14,108,122,1,,
9/9/2011 14:00,3,0,1,1,29.52,34.85,74,6.0032,29,119,148,1,,
9/9/2011 15:00,3,0,1,1,30.34,34.85,66,,27,161,188,1,,
9/9/2011 16:00,3,0,1,1,30.34,34.85,66,8.9981,41,244,285,1,285,
9/9/2011 17:00,3,0,1,1,28.7,33.335,79,16.9979,54,451,505,1,505,
9/9/2011 18:00,3,0,1,1,28.7,33.335,79,12.998,33,377,410,1,410,
9/9/2011 19:00,3,0,1,1,27.06,29.545,89,11.0014,33,316,349,1,349,
9/9/2011 20:00,3,0,1,1,26.24,28.03,94,6.0032,30,180,210,1,210,
9/9/2011 21:00,3,0,1,1,27.06,29.545,89,,49,154,203,1,203,
9/9/2011 22:00,3,0,1,1,25.42,27.275,94,,33,127,160,1,,
9/9/2011 23:00,3,0,1,1,25.42,27.275,94,6.0032,35,113,148,1,,
9/10/2011 0:00,3,0,0,1,25.42,27.275,94,,32,84,116,1,,
9/10/2011 1:00,3,0,0,2,25.42,27.275,94,,16,67,83,1,,
9/10/2011 2:00,3,0,0,2,24.6,25,97,7.0015,18,46,64,1,,
9/10/2011 3:00,3,0,0,1,23.78,27.275,100,8.9981,8,29,37,1,,29
9/10/2011 4:00,3,0,0,1,23.78,27.275,94,6.0032,3,4,7,1,7,7
9/10/2011 5:00,3,0,0,1,23.78,27.275,94,8.9981,2,6,8,1,8,8
9/10/2011 6:00,3,0,0,1,,27.275,94,11.0014,0,6,6,1,6,6
9/10/2011 7:00,3,0,0,1,24.6,27.275,88,8.9981,9,43,52,1,,
9/10/2011 8:00,3,0,0,1,25.42,28.79,83,11.0014,16,103,119,1,,
9/10/2011 9:00,3,0,0,1,26.24,29.545,78,19.9995,39,168,207,1,207,
9/10/2011 10:00,3,0,0,1,28.7,32.575,65,16.9979,85,233,318,1,318,
9/10/2011 11:00,3,0,0,1,29.52,34.09,62,16.9979,108,252,360,1,360,
9/10/2011 12:00,3,0,0,1,29.52,34.09,62,15.0013,144,260,404,1,404,
9/10/2011 13:00,3,0,0,1,30.34,34.09,55,19.0012,131,239,370,1,370,
9/10/2011 14:00,3,0,0,1,30.34,34.09,55,19.0012,129,230,359,1,359,
9/10/2011 15:00,3,0,0,1,30.34,34.09,55,15.0013,217,263,480,1,480,
9/10/2011 16:00,3,0,0,1,30.34,34.09,55,12.998,170,261,431,1,431,
9/10/2011 17:00,3,0,0,1,30.34,34.09,55,15.0013,185,275,460,1,460,
9/10/2011 18:00,3,0,0,1,29.52,33.335,58,12.998,119,241,360,1,360,
9/10/2011 19:00,3,0,0,1,28.7,32.575,58,8.9981,101,214,315,1,315,
9/10/2011 20:00,3,0,0,1,27.06,31.06,69,7.0015,78,167,245,1,245,
9/10/2011 21:00,3,0,0,1,26.24,29.545,78,6.0032,59,171,230,1,230,
9/10/2011 22:00,3,0,0,1,26.24,29.545,78,,49,126,175,1,,
9/10/2011 23:00,3,0,0,2,25.42,28.03,88,,32,107,139,1,,
9/11/2011 0:00,3,0,0,1,25.42,28.03,88,,29,79,108,1,,
9/11/2011 1:00,3,0,0,2,25.42,28.03,88,,22,66,88,1,,
9/11/2011 2:00,3,0,0,2,25.42,29.545,78,12.998,16,60,76,1,,
9/11/2011 3:00,3,0,0,2,25.42,29.545,78,6.0032,15,30,45,1,,
9/11/2011 4:00,3,0,0,1,24.6,28.03,83,8.9981,3,6,9,1,,6
9/11/2011 5:00,3,0,0,1,24.6,28.03,83,8.9981,15,24,39,1,,
9/11/2011 6:00,3,0,0,1,23.78,27.275,88,7.0015,4,16,20,1,,
9/11/2011 7:00,3,0,0,1,24.6,27.275,88,,9,28,37,1,,28
9/11/2011 8:00,3,0,0,1,26.24,29.545,78,,25,69,94,1,,
9/11/2011 9:00,3,0,0,1,27.06,31.06,74,,59,168,227,1,227,
9/11/2011 10:00,3,0,0,1,28.7,32.575,65,,120,214,334,1,334,
9/11/2011 11:00,3,0,0,1,28.7,32.575,65,,144,258,402,1,402,
9/11/2011 12:00,3,0,0,1,28.7,32.575,65,,113,298,411,1,411,
9/11/2011 13:00,3,0,0,1,30.34,34.09,58,7.0015,119,231,350,1,350,
9/11/2011 14:00,3,0,0,1,29.52,33.335,58,19.0012,120,222,342,1,342,
9/11/2011 15:00,3,0,0,1,30.34,33.335,51,19.9995,134,270,404,1,404,
9/11/2011 16:00,3,0,0,1,29.52,33.335,51,19.9995,180,303,483,1,483,
9/11/2011 17:00,3,0,0,1,29.52,33.335,51,8.9981,152,228,380,1,380,
9/11/2011 18:00,3,0,0,1,27.88,31.82,65,19.9995,110,229,339,1,339,
9/11/2011 19:00,3,0,0,1,26.24,30.305,69,7.0015,101,232,333,1,333,
9/11/2011 20:00,3,0,0,1,25.42,29.545,73,7.0015,65,161,226,1,226,
9/11/2011 21:00,3,0,0,1,26.24,30.305,69,,45,114,159,1,,
9/11/2011 22:00,3,0,0,1,25.42,30.305,69,26.0027,21,74,95,1,,
9/11/2011 23:00,3,0,0,3,23.78,27.275,78,6.0032,12,33,45,1,,
9/12/2011 0:00,3,0,1,1,22.96,26.515,88,6.0032,5,11,16,1,,
9/12/2011 1:00,3,0,1,1,22.96,26.515,88,,1,11,12,1,,11
9/12/2011 2:00,3,0,1,1,22.96,26.515,88,,2,0,2,1,2,2
9/12/2011 4:00,3,0,1,1,,25.76,94,7.0015,0,4,4,1,4,4
9/12/2011 5:00,3,0,1,1,22.96,26.515,83,,1,23,24,1,,
9/12/2011 6:00,3,0,1,1,22.96,26.515,83,,1,108,109,1,,
9/12/2011 7:00,3,0,1,1,23.78,27.275,83,,12,300,312,1,312,
9/12/2011 8:00,3,0,1,1,24.6,28.79,78,6.0032,26,382,408,1,408,
9/12/2011 9:00,3,0,1,1,26.24,30.305,69,,21,155,176,1,,
9/12/2011 10:00,3,0,1,1,27.88,31.82,62,11.0014,40,89,129,1,,
9/12/2011 11:00,3,0,1,1,28.7,32.575,58,12.998,34,131,165,1,,
9/12/2011 12:00,3,0,1,1,29.52,33.335,51,12.998,37,147,184,1,,
9/12/2011 13:00,3,0,1,1,29.52,33.335,54,7.0015,43,120,163,1,,
9/12/2011 14:00,3,0,1,1,30.34,33.335,51,11.0014,60,129,189,1,,
9/12/2011 15:00,3,0,1,1,30.34,33.335,48,6.0032,60,152,212,1,212,
9/12/2011 16:00,3,0,1,1,29.52,33.335,48,,60,238,298,1,298,
9/12/2011 17:00,3,0,1,1,29.52,33.335,51,11.0014,75,515,590,1,590,
9/12/2011 18:00,3,0,1,1,28.7,32.575,54,12.998,56,515,571,1,571,
9/12/2011 19:00,3,0,1,1,27.88,31.82,57,8.9981,63,373,436,1,436,
9/12/2011 20:00,3,0,1,1,27.06,31.06,65,,41,258,299,1,299,
9/12/2011 21:00,3,0,1,1,26.24,30.305,73,6.0032,29,166,195,1,,
9/12/2011 22:00,3,0,1,1,25.42,28.79,83,11.0014,16,134,150,1,,
9/12/2011 23:00,3,0,1,1,25.42,28.79,83,7.0015,7,62,69,1,,
9/13/2011 0:00,3,0,1,1,24.6,27.275,88,7.0015,7,19,26,1,,19
9/13/2011 1:00,3,0,1,1,23.78,27.275,,7.0015,4,6,10,1,10,10
9/13/2011 2:00,3,0,1,1,24.6,28.79,78,,2,0,2,1,2,2
9/13/2011 3:00,3,0,1,1,23.78,27.275,83,,2,2,4,1,4,4
9/13/2011 4:00,3,0,1,1,22.96,26.515,88,,2,6,8,1,8,8
9/13/2011 5:00,3,0,1,1,22.96,26.515,88,,1,19,20,1,,
9/13/2011 6:00,3,0,1,1,22.96,26.515,88,7.0015,6,116,122,1,,
9/13/2011 7:00,3,0,1,1,23.78,27.275,83,6.0032,14,348,362,1,362,
9/13/2011 8:00,3,0,1,1,24.6,28.03,81,7.0015,26,399,425,1,425,
9/13/2011 9:00,3,0,1,1,26.24,30.305,69,6.0032,35,179,214,1,214,
9/13/2011 10:00,3,0,1,1,27.88,31.82,69,8.9981,42,93,135,1,,93
9/13/2011 11:00,3,0,1,1,28.7,32.575,61,11.0014,33,120,153,1,,
9/13/2011 12:00,3,0,1,1,29.52,33.335,58,15.0013,43,144,187,1,,
9/13/2011 13:00,3,0,1,1,30.34,33.335,51,19.0012,48,136,184,1,,
9/13/2011 14:00,3,0,1,1,30.34,33.335,51,22.0028,51,139,190,1,,
9/13/2011 15:00,3,0,1,1,30.34,33.335,51,19.9995,35,145,180,1,,
9/13/2011 16:00,3,0,1,1,30.34,33.335,51,15.0013,41,251,292,1,292,
9/13/2011 17:00,3,0,1,1,30.34,33.335,51,15.0013,72,507,579,1,579,
9/13/2011 18:00,3,0,1,1,28.7,32.575,61,11.0014,67,472,539,1,539,
9/13/2011 19:00,3,0,1,1,27.88,31.82,69,11.0014,55,341,396,1,396,
9/13/2011 20:00,3,0,1,1,27.06,31.06,74,12.998,31,241,272,1,272,
9/13/2011 21:00,3,0,1,1,26.24,29.545,78,11.0014,45,200,245,1,245,
9/13/2011 22:00,3,0,1,1,26.24,29.545,78,8.9981,24,120,144,1,,
9/13/2011 23:00,3,0,1,1,26.24,29.545,78,7.0015,15,59,74,1,,
9/14/2011 0:00,3,0,1,1,25.42,29.545,78,6.0032,5,28,33,1,,28
9/14/2011 1:00,3,0,1,1,25.42,29.545,78,6.0032,1,7,8,1,8,8
9/14/2011 2:00,3,0,1,1,24.6,28.03,83,,1,4,5,1,5,5
9/14/2011 3:00,3,0,1,1,24.6,27.275,88,8.9981,1,7,8,1,8,8
9/14/2011 4:00,3,0,1,1,24.6,28.03,83,6.0032,1,8,9,1,,8
9/14/2011 5:00,3,0,1,1,23.78,27.275,88,7.0015,1,30,31,1,,30
9/14/2011 6:00,3,0,1,1,23.78,27.275,88,7.0015,7,138,145,1,,
9/14/2011 7:00,3,0,1,1,24.6,28.03,83,7.0015,20,350,370,1,370,
9/14/2011 8:00,3,0,1,1,25.42,28.79,83,11.0014,33,396,429,1,429,
9/14/2011 9:00,3,0,1,1,26.24,29.545,78,11.0014,19,183,202,1,202,
9/14/2011 10:00,3,0,1,1,28.7,32.575,70,8.9981,27,115,142,1,,
9/14/2011 11:00,3,0,1,1,29.52,34.09,66,11.0014,43,121,164,1,,
9/14/2011 12:00,3,0,1,1,30.34,34.09,58,15.0013,56,156,212,1,212,
9/14/2011 13:00,3,0,1,1,31.16,34.85,55,16.9979,39,139,178,1,,
9/14/2011 14:00,3,0,1,1,31.98,35.605,52,15.0013,19,105,124,1,,
9/14/2011 15:00,3,0,1,1,31.98,35.605,49,16.9979,30,146,176,1,,
